CNT,ST004D01T,ST062Q01TA,ST062Q02TA,ST294Q02JA,ST295Q02JA,ST296Q04JA,RELATST,BELONG,PERSEVAGR,CURIOAGR,GROSAGR,FAMSUP,DISCLIM,TEACHSUP,MATHEFF,ANXMAT,MATHPERS,HISCED,HISEI,HOMEPOS,ESCS,top_10_percent
NLD,1.0,1.0,1.0,4.0,4.0,1.0,0.0943,-0.5938,-0.3224,-0.1339,-0.3061,0.8007,-0.0691,0.1475,-0.6607,-0.508,-0.5206,8.0,28.48,1.0016,0.2541,0
NLD,2.0,1.0,1.0,1.0,6.0,4.0,1.1852,0.7356,1.1005,0.9216,0.3894,-0.6269,-0.0903,-0.1002,2.0086,-0.9979,0.733,9.0,76.49,0.5826,0.9831,1
NLD,2.0,1.0,2.0,1.0,1.0,1.0,-0.29,-0.0909,-0.5734,0.2345,-1.0364,0.0071,-0.5304,0.4357,0.1471,-0.508,-0.4806,8.0,43.85,0.1907,0.2008,0
NLD,1.0,1.0,1.0,1.0,4.0,3.0,-0.0722,-0.1618,-0.7963,-0.6732,-0.3061,-0.0479,-0.3191,-0.1002,-0.111,-0.3794,-0.1418,8.0,82.41,0.8164,1.1939,0
NLD,2.0,,,,,,,,,,,,,,,,,,,,,0
NLD,2.0,1.0,1.0,6.0,6.0,4.0,-0.3826,-1.5915,0.8842,-0.9759,-0.0033,-2.6688,-0.1219,0.8211,-3.4291,,1.7243,5.0,,-0.8163,-0.948,0
NLD,1.0,1.0,1.0,2.0,6.0,5.0,-0.6678,-0.3397,-1.507,-0.656,-0.3061,-0.4951,0.2002,-1.3627,-0.8328,0.602,0.2589,8.0,62.45,0.957,0.8766,0
NLD,2.0,1.0,1.0,5.0,4.0,,-0.6996,0.335,0.4843,,-0.145,,,-2.9095,-1.251,0.051,-0.5031,4.0,,-0.0624,-0.5859,0
NLD,1.0,1.0,1.0,1.0,6.0,3.0,-0.4635,-0.9286,-1.0733,0.4087,-0.0144,-0.0247,1.1687,0.4357,0.0812,-1.1808,0.1401,9.0,62.39,0.7754,0.7985,1
NLD,2.0,1.0,1.0,2.0,4.0,2.0,0.2299,-0.774,-1.0707,-0.7138,-0.16,-0.8305,-0.6954,-0.5635,-0.723,0.6566,-0.7942,9.0,74.79,1.4929,1.3365,1
NLD,1.0,1.0,1.0,1.0,3.0,2.0,1.1628,0.7356,-0.8702,-0.3231,-0.3061,-0.5814,0.3521,-1.7015,-1.8654,0.6647,-1.5199,9.0,35.34,0.6861,0.25,0
NLD,2.0,1.0,1.0,2.0,4.0,2.0,0.7364,-0.4986,-0.4597,-0.2049,0.2143,-0.3966,-0.3695,0.4357,0.7983,-0.3794,-0.6335,10.0,67.94,0.3367,0.7175,1
NLD,2.0,2.0,2.0,,,,,,,,,,-0.7044,0.4357,,-2.3558,,9.0,39.02,-1.8747,-0.7651,0
NLD,2.0,1.0,1.0,6.0,6.0,1.0,-1.0979,1.4683,,2.2974,2.0294,-2.8798,1.8514,-2.9095,2.0886,-2.3558,-2.8918,8.0,,0.5881,0.1569,0
NLD,1.0,1.0,1.0,2.0,4.0,2.0,-0.3387,0.1436,-0.2889,-0.4841,0.2143,-0.8226,-0.1126,-0.5635,-0.8288,0.133,1.002,3.0,34.25,-0.0703,-1.2756,0
NLD,2.0,1.0,1.0,2.0,3.0,1.0,-0.7396,0.299,-0.1903,-1.1187,2.0294,0.0553,-0.3243,1.5558,-0.2998,-0.508,0.3484,8.0,30.59,0.9695,0.2803,0
NLD,2.0,1.0,2.0,2.0,4.0,3.0,1.1829,2.1143,-0.9494,-0.8791,-1.1501,0.9479,1.831,0.8211,0.6136,-2.382,-0.4763,9.0,56.0,0.7421,0.6638,0
NLD,1.0,1.0,1.0,5.0,5.0,4.0,-1.6101,1.4693,-0.0176,-0.7108,-0.3061,1.6744,-0.0903,-1.0693,-0.8623,-1.1715,0.225,8.0,26.64,-0.4189,-0.3823,0
NLD,1.0,1.0,1.0,5.0,5.0,3.0,-0.4579,0.3379,0.2405,-0.9386,-0.145,-0.7581,-1.5173,0.1475,-0.851,0.1932,0.6158,5.0,75.13,0.4783,0.2363,0
NLD,2.0,1.0,1.0,4.0,4.0,4.0,0.308,0.5453,0.0795,-0.5578,0.362,-0.1136,0.1166,-0.3322,2.2847,-0.2885,-0.3093,9.0,73.38,1.3019,1.229,0
NLD,2.0,1.0,1.0,2.0,2.0,2.0,-0.4442,-0.2157,-0.1909,-0.8705,0.2929,,0.1765,-1.0693,-1.3326,,,8.0,44.08,-0.0134,0.1187,0
NLD,1.0,1.0,1.0,6.0,6.0,3.0,0.1729,0.5159,-0.3498,-0.8425,0.362,-0.1909,-0.3664,-0.1002,-0.6762,-0.0394,-0.0691,4.0,59.76,-0.0044,-0.2583,0
NLD,1.0,1.0,1.0,5.0,6.0,3.0,-1.2496,-0.6965,1.092,-0.3399,0.5849,0.2624,-1.8896,-2.1346,-0.8623,0.602,-0.6838,8.0,22.75,0.6525,-0.002,0
NLD,2.0,1.0,2.0,2.0,4.0,2.0,0.8349,-0.0349,0.0151,0.4139,-0.9359,0.2824,0.1751,-0.3322,-0.7392,-0.4577,0.3928,10.0,88.7,1.1857,1.4691,0
NLD,2.0,1.0,1.0,2.0,6.0,4.0,0.1832,0.7639,0.8534,-0.4497,-0.16,0.4049,1.0989,-0.5635,-0.5237,-0.7107,0.2574,4.0,30.78,-0.9768,-1.2174,0
NLD,2.0,1.0,1.0,4.0,1.0,1.0,0.1173,0.7356,-1.0695,-0.9195,0.3894,-0.5225,-0.1354,-1.0693,-0.6736,0.133,-0.6069,5.0,,1.1531,0.0175,0
NLD,1.0,2.0,1.0,1.0,1.0,1.0,0.132,-0.2482,-0.4321,-0.4323,0.7798,-0.7128,1.8491,-0.8059,-0.1487,-0.0394,0.5992,4.0,22.21,-0.3136,-1.0983,0
NLD,2.0,1.0,1.0,3.0,2.0,2.0,0.5847,0.8311,0.6183,0.3296,-1.0261,-0.3089,-0.3586,1.5558,2.0567,-1.0075,-0.5231,4.0,24.98,0.6846,-0.6232,0
NLD,1.0,1.0,1.0,1.0,4.0,2.0,-0.4527,-0.1361,0.2044,-0.8986,-0.3061,-0.1555,0.7331,0.1475,-0.6667,0.429,1.4886,8.0,59.35,-0.5031,0.1997,0
NLD,2.0,1.0,2.0,2.0,1.0,1.0,-1.5154,-0.5047,-1.1003,-0.5027,-1.3155,0.8928,-2.4793,1.5558,2.0894,-2.3868,2.1009,8.0,,-0.0105,0.3886,0
NLD,2.0,1.0,1.0,2.0,6.0,3.0,1.8229,1.4693,1.3908,1.4858,2.0294,-0.1683,1.8514,1.5558,1.8895,-1.6826,2.5819,10.0,70.09,1.1396,1.0982,1
NLD,2.0,,,,,,,,-0.2684,,,,,,1.9561,,,,,-0.3551,,0
NLD,1.0,1.0,1.0,,4.0,2.0,-0.8263,-0.774,-0.719,-1.005,-0.3061,-1.0894,-2.4388,-0.5635,-0.017,-0.3744,-1.4196,9.0,,0.4175,0.701,1
NLD,2.0,1.0,1.0,5.0,4.0,3.0,-0.7421,-0.8336,-0.5119,,-3.5994,-0.4492,-0.1114,-1.0693,-1.1406,2.5078,0.3133,10.0,33.66,0.3634,0.0816,0
NLD,2.0,1.0,1.0,1.0,6.0,3.0,0.4104,0.114,-0.4643,-0.5556,-0.3061,-0.176,1.1609,-0.5635,-0.1553,-0.5006,0.2564,4.0,72.94,0.9814,0.408,0
NLD,1.0,1.0,2.0,2.0,2.0,3.0,-0.5141,0.0342,-1.3837,-1.0016,-0.0144,-0.4753,-0.707,-1.3627,,,,8.0,51.56,-0.3756,0.1066,0
NLD,2.0,1.0,1.0,3.0,4.0,3.0,0.2962,0.7922,0.0848,-0.5295,-0.0144,0.3754,-0.1114,0.1475,-0.8227,-0.0423,-0.3836,8.0,51.01,1.2779,0.7965,0
NLD,2.0,1.0,1.0,3.0,6.0,4.0,1.1693,1.3972,0.2215,0.1978,-1.1372,-0.4371,-0.4983,0.4357,0.4767,-0.638,-0.1702,8.0,62.45,0.6078,0.7287,0
NLD,2.0,1.0,1.0,2.0,6.0,5.0,0.3613,-0.6508,0.5812,-0.6057,-0.7393,-0.435,-0.3306,-0.5635,-0.4265,-0.9755,0.068,4.0,72.3,0.0655,0.008,0
NLD,2.0,1.0,1.0,2.0,6.0,4.0,0.0758,0.5453,1.4704,-0.7954,2.0294,0.8208,-0.1499,-0.1002,0.2647,-0.1172,0.1964,8.0,76.49,0.2032,0.8224,0
NLD,1.0,1.0,1.0,6.0,4.0,5.0,-0.5067,0.0097,-0.3519,0.5936,-0.145,-0.8775,0.3494,0.8211,2.1839,1.1287,-0.7069,3.0,59.89,0.8,-0.4229,0
NLD,2.0,1.0,1.0,1.0,6.0,5.0,0.2103,-0.3397,-0.0291,-0.2554,0.5849,0.5123,-0.1668,-0.3322,-0.9647,0.5653,0.0093,9.0,,0.3715,0.4082,0
NLD,1.0,1.0,1.0,2.0,5.0,3.0,1.256,1.1314,0.4771,1.6898,-0.0144,0.8216,0.4571,-1.0693,2.1958,-1.6297,1.0128,10.0,74.66,1.5199,1.3455,1
NLD,1.0,1.0,1.0,1.0,5.0,3.0,-0.2894,-1.026,0.2489,-0.5382,-0.8111,0.3992,-1.1829,-0.5635,-1.8891,-2.3945,-0.4715,4.0,21.82,-0.2298,-1.0702,0
NLD,2.0,1.0,1.0,1.0,1.0,1.0,0.2887,0.7639,2.6892,-0.7436,-0.3061,-0.7407,-0.1114,-0.1002,-0.0759,-1.6654,-0.7096,4.0,29.16,0.2882,-0.7122,0
NLD,2.0,1.0,1.0,1.0,3.0,3.0,-0.0572,-1.0968,0.0565,-0.5282,-1.1372,-0.5378,0.4628,0.1475,1.3515,-0.2704,-0.8291,8.0,56.0,-0.3044,0.2205,0
NLD,2.0,1.0,1.0,2.0,5.0,4.0,-0.4533,0.167,-0.31,-0.3288,1.5613,0.8223,-0.5068,-0.3322,1.8227,0.602,-0.1759,9.0,74.66,1.1204,1.1763,0
NLD,2.0,1.0,1.0,1.0,1.0,1.0,0.151,-0.1869,0.5642,1.0356,-0.3061,-0.017,-0.0504,-0.1002,-0.1637,-0.3794,0.1678,8.0,17.0,-0.302,-0.5148,0
NLD,1.0,1.0,1.0,1.0,4.0,5.0,0.3504,-0.5214,0.7918,-0.1765,0.7892,-0.0519,1.0761,0.1475,-0.1159,1.1417,0.0726,8.0,16.8,-0.109,-0.4368,0
NLD,1.0,1.0,1.0,2.0,6.0,4.0,-0.5196,-0.3485,-0.1868,-1.1279,-0.145,-0.2123,-0.2865,-1.3627,-0.505,0.4067,-0.3964,8.0,43.33,-0.1445,0.049,0
NLD,2.0,1.0,2.0,3.0,3.0,1.0,-0.6669,-1.0257,-0.8933,0.1023,0.6831,-0.6025,-0.4983,-0.5635,2.0435,-1.2899,0.0509,9.0,25.39,-0.1275,-0.2825,1
NLD,2.0,1.0,1.0,1.0,1.0,1.0,0.0981,-0.3128,-1.0046,-1.2866,-0.3061,-0.1438,-0.5028,-0.8059,-0.4237,-0.638,-0.6635,8.0,58.77,-0.6897,0.1097,0
NLD,1.0,1.0,1.0,5.0,5.0,4.0,0.745,-0.0602,0.7549,0.6872,-1.1501,1.5049,0.4029,1.5558,1.0184,-0.4577,1.7732,4.0,22.77,-0.6236,-1.219,0
NLD,1.0,1.0,1.0,2.0,1.0,1.0,-1.7962,-1.4805,-4.6693,0.2056,2.0294,,-2.3963,1.4196,-3.3835,2.5026,-2.6669,4.0,,-0.9338,-0.942,0
NLD,1.0,1.0,1.0,1.0,2.0,2.0,-1.0697,-0.8572,-0.4826,-1.0796,-0.3061,-0.5771,-0.0611,-0.3322,-0.8847,0.3025,-0.456,8.0,44.14,0.7214,0.4311,0
NLD,2.0,1.0,1.0,1.0,4.0,2.0,-0.488,-0.3502,-0.0286,-0.6462,0.0855,-0.3409,0.2139,0.4357,1.289,-1.5486,0.1633,4.0,39.02,-0.2655,-0.7605,1
NLD,1.0,1.0,1.0,1.0,5.0,2.0,0.0423,-0.3485,-0.5995,-1.2438,-0.5585,-0.3557,-0.5233,-0.3322,-0.7919,0.3025,-0.7862,9.0,81.05,0.6654,1.1043,0
NLD,2.0,1.0,1.0,1.0,1.0,2.0,-1.6406,-0.2327,-0.4285,-0.3428,0.4757,0.5836,0.3926,1.5558,-0.1199,-0.0575,0.9968,3.0,65.25,-0.4928,-0.8693,0
NLD,1.0,1.0,2.0,2.0,3.0,3.0,0.3504,0.2315,-0.4646,-0.8354,-1.1501,-0.2051,1.843,-0.3322,-1.226,1.0112,1.0003,9.0,74.66,0.1484,0.7647,0
NLD,1.0,2.0,2.0,2.0,2.0,1.0,-1.6892,0.0925,-0.2407,-3.5877,-1.3155,-2.8349,-0.1219,-1.7015,-1.2599,-1.2756,-0.5841,4.0,63.03,-0.969,-0.6051,0
NLD,1.0,1.0,1.0,5.0,5.0,3.0,-0.8596,-0.7204,0.1277,-0.1451,0.6737,-0.3907,0.3658,-1.0693,-1.4045,0.8251,0.5537,8.0,79.49,0.7515,1.1113,0
NLD,1.0,1.0,1.0,4.0,3.0,3.0,-0.8856,-0.8161,-0.8777,-0.302,-0.3061,-1.1854,-0.3695,-1.7015,-1.0674,0.7889,-1.3088,10.0,31.08,-0.976,-0.5344,0
NLD,1.0,1.0,1.0,,,,,,,,,,-0.1499,-1.0693,,-0.5191,,5.0,,-0.3748,-0.7674,0
NLD,2.0,1.0,1.0,1.0,1.0,1.0,-1.1911,0.335,0.2673,,-0.3061,1.5485,-0.808,1.5558,-0.1246,-1.6297,-2.3504,5.0,75.54,0.0732,0.0725,0
NLD,2.0,1.0,1.0,5.0,5.0,3.0,3.1628,2.7562,3.2966,0.6353,-3.5994,0.0237,-0.3306,-0.1002,2.157,2.6109,0.5332,3.0,17.0,-1.0752,-2.027,0
NLD,2.0,1.0,1.0,6.0,4.0,3.0,0.3725,1.1471,0.0397,0.612,-0.3061,0.6438,0.1085,-0.1002,-0.0092,-0.1371,-0.131,8.0,56.38,0.2034,0.4428,0
NLD,2.0,4.0,3.0,2.0,2.0,1.0,-0.1878,1.0846,,-0.2283,-1.1634,,0.1548,-2.9095,2.0896,2.5078,-1.4236,4.0,31.08,1.502,-0.1619,0
NLD,2.0,,3.0,,,,,,,,,,-2.4793,-0.1002,,-2.3755,,10.0,51.5,1.2756,0.8047,0
NLD,2.0,1.0,1.0,1.0,6.0,2.0,-0.331,-0.4867,-0.3876,-0.8153,-0.4201,-0.3379,0.3521,0.8211,2.0602,-0.3744,0.0429,10.0,82.41,0.045,0.8672,0
NLD,2.0,1.0,1.0,3.0,4.0,1.0,-0.7847,-0.2482,-0.5241,0.1886,-0.7115,-0.6359,-0.6954,-0.8059,-0.2874,-0.0365,-0.5515,10.0,73.91,-0.8542,0.3259,0
NLD,2.0,,,,,,,,,,,,,,,,,,,,,0
NLD,1.0,1.0,1.0,6.0,6.0,4.0,0.3778,0.7289,0.1406,-0.8608,-0.7393,-0.0428,-0.1499,-0.1002,-2.148,1.8354,-2.6714,8.0,26.62,0.1769,-0.1303,0
NLD,2.0,,,,5.0,,,,,,,,,,,,,5.0,,0.4963,0.3473,0
NLD,2.0,1.0,1.0,1.0,5.0,3.0,0.2898,-0.338,-0.6961,-0.023,-0.145,-0.7083,-1.0235,-0.1002,-0.4624,0.602,-0.4007,10.0,61.6,0.0462,0.4748,1
NLD,2.0,,,,,,,,,,,,,,,,,,,,,0
NLD,2.0,1.0,3.0,,,,-1.1699,-0.7553,,,,,,,,,,,,0.6857,,0
NLD,1.0,1.0,1.0,1.0,3.0,1.0,-0.5669,-0.6353,-1.4816,-1.1776,-0.4201,-1.6465,-2.4128,1.5558,-1.4214,-0.9877,-1.1278,10.0,52.4,1.5836,0.9522,0
NLD,1.0,1.0,1.0,1.0,3.0,1.0,0.8963,0.1999,-0.3653,-1.0623,-1.3155,-1.501,-0.0611,-2.1346,-0.5261,-0.1371,-1.1181,8.0,44.14,1.1247,0.6019,1
NLD,1.0,1.0,1.0,1.0,1.0,1.0,-0.0572,-0.3128,-1.09,-1.2934,-1.3155,-0.8272,1.775,-2.9095,-3.4078,2.635,-2.769,4.0,29.16,-0.1349,-0.8914,0
NLD,2.0,1.0,1.0,,,,,,,,,,-2.3859,1.5558,,-2.382,,10.0,,-1.0595,0.2527,0
NLD,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,-2.0862,-3.4387,0
NLD,2.0,1.0,1.0,2.0,4.0,3.0,0.3437,-0.3198,2.2199,1.3712,-0.4201,0.7715,-0.3382,0.8211,-1.2364,-0.5191,2.0848,9.0,76.98,-0.3834,0.5832,0
NLD,2.0,1.0,2.0,4.0,4.0,3.0,0.2468,0.1256,-0.7828,-0.8454,0.2143,-1.0062,-0.6928,-0.8059,0.1905,-0.7107,-0.0578,3.0,26.64,-0.3313,-1.5299,0
NLD,2.0,1.0,4.0,2.0,2.0,2.0,0.0968,-0.6065,-0.4553,-0.1467,-1.1501,-0.4617,-0.3586,-1.7015,-2.131,0.1748,0.2225,8.0,19.41,1.1987,0.1663,0
NLD,1.0,1.0,3.0,2.0,2.0,1.0,0.1832,-0.338,,-1.0252,-0.3061,-1.4399,0.1751,-1.0693,2.195,-1.6625,-1.5629,10.0,54.86,2.45,1.3656,0
NLD,2.0,1.0,1.0,1.0,5.0,3.0,0.7544,-1.2177,0.3035,1.8486,0.1764,-0.3035,0.6318,-0.3322,1.2777,0.1932,0.5582,8.0,52.72,0.9252,0.6794,1
NLD,2.0,1.0,1.0,1.0,2.0,1.0,-0.5102,0.5211,0.4244,-0.0784,-0.3061,-0.425,-0.707,-0.3322,0.2669,-0.5191,-0.8795,10.0,85.85,1.81,1.6797,1
NLD,1.0,1.0,2.0,2.0,5.0,3.0,0.837,-0.4941,-0.5835,-1.2151,0.039,-2.5486,-0.3029,-0.1002,-0.7875,0.3378,-0.7676,2.0,31.08,0.0497,-1.7924,0
NLD,1.0,1.0,1.0,5.0,5.0,6.0,-0.8374,0.5403,-0.5232,-0.6685,-0.2927,-0.6376,-0.3243,-1.0693,-0.1365,-2.249,-0.0246,9.0,79.74,0.6728,1.0827,0
NLD,1.0,1.0,1.0,5.0,5.0,6.0,-0.1446,-0.3261,0.2451,-0.3406,-0.3061,,-0.1287,,,,,3.0,40.54,0.5168,-0.9082,0
NLD,2.0,1.0,1.0,2.0,,3.0,0.0147,0.487,2.4018,0.5134,-0.3061,1.8175,-0.5247,-0.1002,2.1549,-2.3755,1.6645,9.0,58.07,-0.038,0.3725,0
NLD,1.0,1.0,2.0,4.0,4.0,3.0,-0.0174,2.7562,-0.5684,-1.1813,-1.0261,-0.4952,-0.1273,0.8211,0.4149,-2.3945,0.462,3.0,59.89,-0.6167,-1.0229,0
NLD,1.0,1.0,1.0,2.0,6.0,4.0,-0.1006,-0.338,0.4103,0.1489,-0.3061,1.6813,-0.1668,-0.5635,2.2176,-0.6243,0.5617,8.0,64.44,0.2037,0.5951,1
NLD,1.0,1.0,1.0,6.0,6.0,4.0,-0.4502,-0.471,0.1409,-0.3511,-1.1501,0.2604,-0.808,-1.0693,-3.3771,0.3378,-0.4334,4.0,44.14,-0.0822,-0.5862,0
NLD,2.0,1.0,1.0,1.0,6.0,3.0,-1.2011,-0.471,-0.6059,0.1193,-0.3061,1.6455,-0.808,-1.0693,2.103,-2.382,2.8132,10.0,,1.21,1.0931,0
NLD,1.0,1.0,1.0,1.0,2.0,1.0,-0.79,0.7639,0.493,-0.1704,-0.3061,-0.7216,-0.5067,-2.9095,-0.6317,0.8757,-1.5579,8.0,39.04,1.315,0.5862,0
NLD,2.0,1.0,1.0,4.0,4.0,4.0,-0.3613,0.3379,1.3127,-0.9322,-0.2045,-1.1344,-0.5532,-1.3627,-0.2041,-0.3744,-0.5358,8.0,65.01,0.1398,0.5788,0
NLD,2.0,1.0,1.0,3.0,3.0,1.0,0.3249,0.1569,-1.3929,-0.9428,-3.5994,-2.8061,1.6396,0.1475,-2.1356,2.6149,-2.6669,4.0,33.76,-0.5016,-0.9598,0
NLD,1.0,1.0,1.0,1.0,6.0,4.0,-0.5146,-0.4798,-0.7884,-0.6235,-0.3061,-0.5524,0.2007,-0.8059,-0.493,-0.4577,0.0187,8.0,70.5,0.2491,0.7287,0
NLD,1.0,1.0,1.0,1.0,5.0,3.0,-0.4652,-0.4375,-0.5995,-0.7709,-0.16,-0.3848,,0.1475,-0.7003,0.133,-1.3498,10.0,72.3,-0.7971,0.3197,0
NLD,1.0,1.0,1.0,3.0,3.0,1.0,-0.3561,-2.1448,-1.2996,-0.4815,0.2929,-0.4521,-2.4539,-0.5635,-1.3282,0.602,-1.4601,8.0,71.55,0.9104,1.0287,0
NLD,1.0,1.0,1.0,2.0,5.0,3.0,-0.8351,0.3525,-1.001,-1.1371,-1.1501,-0.5744,1.0136,-1.3627,-0.9664,0.4252,-0.5498,4.0,81.05,-0.2206,0.0521,0
NLD,2.0,,,,,,,,,,,,,,,,,5.0,,0.5361,0.558,0
NLD,1.0,,,,,,,,,,,,,,,,,,,,,0
NLD,1.0,1.0,1.0,2.0,6.0,3.0,0.756,0.7289,0.3014,0.187,-0.145,-0.8769,0.1325,-0.5635,-0.9608,-0.1371,-0.635,10.0,76.49,1.1033,1.2036,0
NLD,1.0,1.0,2.0,6.0,6.0,6.0,0.011,-0.3397,-0.8693,-0.6979,-0.0259,1.7512,-0.0903,-1.0693,-0.8487,0.905,-0.5264,8.0,39.02,-0.2175,-0.0632,0
NLD,1.0,1.0,1.0,5.0,4.0,4.0,-0.2456,-0.3128,-0.8745,-0.2958,-0.4201,0.3172,-1.2029,-0.3322,-0.413,-1.6654,-0.5611,10.0,70.5,0.9072,1.0075,0
NLD,2.0,2.0,1.0,,,,,,,,,,-2.4706,1.5558,,-2.3558,,10.0,23.8,-0.7361,-0.5703,0
NLD,2.0,1.0,1.0,,,,,,,,,,1.775,0.4357,,-2.3755,,4.0,,-0.5607,-0.8887,0
NLD,2.0,1.0,1.0,2.0,6.0,3.0,0.3441,0.5364,0.3896,1.1945,-1.1501,-0.3675,0.4277,0.1475,-0.3156,-0.4577,0.8357,8.0,31.72,1.2352,0.4142,0
NLD,2.0,1.0,1.0,1.0,2.0,1.0,-0.098,0.1999,-0.0047,0.1768,0.2143,-0.9378,0.7711,-0.1002,1.9561,-1.6654,1.2242,8.0,76.98,0.3687,0.9018,1
NLD,2.0,1.0,1.0,1.0,5.0,3.0,-0.1141,1.1314,0.8792,-0.2041,-0.3061,-1.1989,0.7487,-0.1002,0.0806,-0.4577,0.1177,8.0,24.98,-0.3143,-0.3693,0
NLD,2.0,1.0,1.0,6.0,6.0,3.0,0.0191,0.9614,1.2013,0.4924,-0.145,0.1425,0.1777,0.8211,2.1592,-1.6826,2.1274,8.0,,1.5729,1.7176,0
NLD,2.0,1.0,1.0,1.0,3.0,1.0,2.2513,2.7308,4.7772,0.8671,-0.5185,1.5936,-0.1219,1.5558,1.9915,-2.3558,0.5107,8.0,59.89,0.576,0.6669,1
NLD,2.0,1.0,2.0,2.0,3.0,4.0,-0.768,-0.179,-1.5945,-0.7358,0.3271,-0.6061,-0.4961,-0.5635,-0.4638,0.1932,-0.8258,10.0,,0.425,1.012,0
NLD,1.0,2.0,1.0,1.0,2.0,4.0,0.1045,-0.4375,0.4106,0.8001,0.6737,-0.2765,1.7777,1.5558,-0.3751,-0.3794,0.3152,8.0,,1.8737,0.997,0
NLD,1.0,1.0,1.0,1.0,5.0,6.0,0.2464,-0.4798,-1.3633,-0.4477,-0.7393,-0.5939,0.4628,1.5558,0.3227,0.8757,-0.5037,8.0,56.38,0.7023,0.6541,0
NLD,2.0,1.0,2.0,1.0,1.0,1.0,0.2947,-0.0221,-0.7558,-0.7016,-1.0364,-0.8927,-0.1273,-0.3322,-0.6607,-0.7447,-1.1157,10.0,44.92,-0.4521,-0.0512,0
NLD,1.0,1.0,2.0,1.0,3.0,2.0,-0.9001,0.2326,-0.8893,-1.3094,0.6831,-0.5093,-0.0504,-1.3627,1.0161,-0.2704,-0.5334,8.0,76.49,1.4011,1.3298,1
NLD,1.0,1.0,1.0,1.0,4.0,3.0,0.953,2.7474,-0.1272,-0.6886,0.2143,1.0653,-0.9727,1.5558,-0.6254,-0.638,0.1604,8.0,31.08,-0.6449,-0.3942,0
NLD,1.0,1.0,1.0,1.0,4.0,3.0,0.1457,0.0342,-0.1014,-0.9767,-3.5994,-0.7041,-0.9727,0.4357,-3.3702,2.6109,-0.1775,5.0,,-0.8303,-0.8555,0
NLD,2.0,1.0,1.0,4.0,4.0,,-0.5243,0.8759,0.0481,-0.6567,0.6831,,,,,-1.299,1.2023,,,0.0669,,0
NLD,1.0,1.0,1.0,1.0,6.0,4.0,-0.9065,-0.4798,-0.6924,-0.3146,0.5849,-0.7312,-1.8859,-0.5635,-1.0352,-0.9755,0.3525,8.0,71.39,1.1501,1.1272,1
NLD,1.0,1.0,1.0,1.0,5.0,2.0,0.3064,-0.8813,-0.8499,-1.1745,-0.3061,0.2317,-0.1114,-0.8059,-1.0204,0.8251,0.6259,8.0,39.02,0.6435,0.3014,0
NLD,1.0,1.0,1.0,2.0,4.0,4.0,-0.9083,0.3379,-0.5398,-0.2495,-1.3155,-0.0465,-0.8709,-1.0693,-0.853,0.7889,-1.0519,,14.21,0.2415,-0.375,0
NLD,2.0,,,3.0,,1.0,-0.2546,-0.9709,-1.2603,,0.7798,,-0.673,-1.0693,-3.3605,,,,,0.4987,,0
NLD,1.0,1.0,1.0,4.0,4.0,2.0,-0.098,-0.7034,0.6012,-0.7567,-0.16,0.5021,0.9297,0.8211,0.21,-0.5006,0.2401,8.0,43.33,0.119,0.1606,0
NLD,2.0,1.0,1.0,5.0,,2.0,0.0598,-0.3128,0.0562,0.3436,-0.3061,1.7884,0.2007,-0.1002,-0.1339,-0.3744,0.5031,3.0,22.77,-0.4143,-1.6381,0
NLD,1.0,1.0,1.0,1.0,5.0,3.0,-1.4152,-0.6266,-0.4887,-0.0098,-1.3155,-0.2262,-0.0522,-1.7015,,,,8.0,65.12,1.3743,1.1037,0
NLD,1.0,1.0,1.0,3.0,3.0,4.0,-0.9718,-0.7731,0.7582,2.2878,-0.0144,-0.9857,1.8372,-2.9095,2.1331,-2.3558,2.5642,8.0,86.72,0.4934,1.1385,0
NLD,2.0,1.0,1.0,4.0,,3.0,0.2299,-0.2327,-0.1586,-1.1899,-0.0144,,-0.6761,0.8211,-0.251,-0.3744,-0.9346,9.0,66.42,0.9933,0.9669,0
NLD,2.0,1.0,1.0,1.0,6.0,1.0,0.3034,-0.3261,-0.5854,-0.0451,0.4603,0.4489,-0.3444,-1.0693,0.8336,-1.6625,-0.9766,9.0,76.24,0.6872,1.0227,0
NLD,1.0,1.0,1.0,6.0,6.0,2.0,0.2299,-0.3128,0.3823,0.0963,-0.3061,0.3079,0.163,0.1475,-1.3069,0.8757,1.1925,9.0,62.45,0.3467,0.6181,0
NLD,2.0,1.0,,5.0,3.0,2.0,-0.5865,-0.21,-0.7669,,,,-0.3272,-0.8059,,-0.4577,,9.0,65.12,-0.47,0.3226,0
NLD,2.0,1.0,3.0,3.0,3.0,4.0,-0.9297,0.0422,-0.6034,-0.6503,-0.3061,-0.7206,-0.0611,-1.0693,0.025,0.1748,-0.5189,8.0,71.45,1.5684,1.3055,0
NLD,2.0,1.0,1.0,3.0,3.0,2.0,0.1983,0.7356,0.9453,-0.8466,0.2859,-0.1934,0.4628,-0.1002,-0.4957,-0.508,-0.1944,4.0,31.15,-0.647,-1.0707,0
NLD,2.0,1.0,1.0,6.0,3.0,3.0,-0.491,0.7356,-0.5137,-0.6542,-0.0144,-1.2625,-0.0902,-0.3322,-0.1066,-1.2756,-0.6351,8.0,30.78,-1.2372,-0.6507,0
